account,pagerank,in_flow,out_flow,in_circular_ring,connections,flow_ratio,community_id,community_fraud_rate,high_risk_community,betweenness
C1013900060,1.517256959746606e-05,0.0,924045.62,False,1,924045.62,8421,0.0,False,0.0
C1825775199,0.00013976674793205816,6606335.48,0.0,False,10,0.0,8421,0.0,False,0.0
C1013940867,1.517256959746606e-05,0.0,274550.13,False,1,274550.13,854,0.0,False,0.0
C612998678,2.7631987430925268e-05,274550.13,0.0,False,1,0.0,854,0.0,False,0.0
C1013957839,1.517256959746606e-05,0.0,76680.55,False,1,76680.55,856,0.0,False,0.0
C1566796069,2.7631987430925268e-05,76680.55,0.0,False,1,0.0,856,0.0,False,0.0
C1014011635,1.517256959746606e-05,0.0,183160.04,False,1,183160.04,859,0.0,False,0.0
C260594802,6.501024093130289e-05,818206.09,0.0,False,4,0.0,859,0.0,False,0.0
C1014056262,1.517256959746606e-05,0.0,86719.11,False,1,86719.11,6117,0.0,False,0.0
C1875310223,6.501024093130289e-05,792346.95,0.0,False,4,0.0,6117,0.0,False,0.0
C1014129941,1.517256959746606e-05,0.0,422260.1,False,1,422260.1,863,0.0,False,0.0
C1138529772,4.0091405264384476e-05,646741.29,0.0,False,2,0.0,863,0.0,False,0.0
C1014141231,1.517256959746606e-05,0.0,161197.69,False,1,161197.69,865,0.0,False,0.0
C571435580,0.00012730733009859893,3119799.68,0.0,False,9,0.0,865,0.0,False,0.0
C1014174901,1.517256959746606e-05,0.0,71325.35,False,1,71325.35,6024,0.0,False,0.0
C1337720486,6.501024093130289e-05,544850.79,0.0,False,4,0.0,6024,0.0,False,0.0
C1014182982,1.517256959746606e-05,0.0,209588.8,False,1,209588.8,6614,0.0,False,0.0
C638342484,6.501024093130289e-05,1168386.52,0.0,False,4,0.0,6614,0.0,False,0.0
C1014298134,1.517256959746606e-05,0.0,327440.24,False,1,327440.24,871,0.0,False,0.0
C994891660,5.2550823097843684e-05,2568710.4,0.0,False,3,0.0,871,0.0,False,0.0
C101431654,1.517256959746606e-05,0.0,582302.66,False,1,582302.66,872,0.0,False,0.0
C753783321,2.7631987430925268e-05,582302.66,0.0,False,1,0.0,872,0.0,False,0.0
C1014333901,1.517256959746606e-05,0.0,1084294.83,False,1,1084294.83,3796,0.0,False,0.0
C198998678,4.0091405264384476e-05,2409109.33,0.0,False,2,0.0,3796,0.0,False,0.0
C1014358459,1.517256959746606e-05,0.0,489440.62,False,1,489440.62,877,0.0,False,0.0
C441880784,8.99290765982213e-05,2333388.73,0.0,False,6,0.0,877,0.0,False,0.0
C1014366441,1.517256959746606e-05,0.0,147884.23,False,1,147884.23,878,0.0,False,0.0
C253043086,2.7631987430925268e-05,147884.23,0.0,False,1,0.0,878,0.0,False,0.0
C1014375142,1.517256959746606e-05,0.0,283453.66,False,1,283453.66,8441,0.0,False,0.0
C1760966565,5.2550823097843684e-05,3327199.5,0.0,False,3,0.0,8441,0.0,False,0.0
C1014378321,1.517256959746606e-05,0.0,389420.61,False,1,389420.61,883,0.0,False,0.0
C864983288,6.501024093130289e-05,1188181.19,0.0,False,4,0.0,883,0.0,False,0.0
C101439618,1.517256959746606e-05,0.0,267901.78,False,1,267901.78,885,0.0,False,0.0
C175041411,4.0091405264384476e-05,388551.65,0.0,False,2,0.0,885,0.0,False,0.0
C1014447947,1.517256959746606e-05,0.0,391102.19,False,1,391102.19,887,0.0,False,0.0
C496326379,2.7631987430925268e-05,391102.19,0.0,False,1,0.0,887,0.0,False,0.0
C1014489452,1.517256959746606e-05,0.0,28680.62,False,1,28680.62,889,0.0,False,0.0
C2140322313,2.7631987430925268e-05,28680.62,0.0,False,1,0.0,889,0.0,False,0.0
C1014574670,1.517256959746606e-05,0.0,34285.56,False,1,34285.56,891,0.0,False,0.0
C148794641,6.501024093130289e-05,2224095.39,0.0,False,4,0.0,891,0.0,False,0.0
C1014799786,1.517256959746606e-05,0.0,710116.66,False,1,710116.66,893,0.0,False,0.0
C1105527690,0.00020206383709935416,10397483.89,0.0,False,15,0.0,893,0.0,False,0.0
C1014838600,1.517256959746606e-05,0.0,190372.28,False,1,190372.28,894,0.0,False,0.0
C2147130192,2.7631987430925268e-05,190372.28,0.0,False,1,0.0,894,0.0,False,0.0
C1014856099,1.517256959746606e-05,0.0,134783.04,False,1,134783.04,897,0.0,False,0.0
C237988421,0.00012730733009859893,3702667.0100000002,0.0,False,9,0.0,897,0.0,False,0.0
C1014881069,1.517256959746606e-05,0.0,119234.34,False,1,119234.34,899,0.0,False,0.0
C1029472813,4.0091405264384476e-05,148393.19,0.0,False,2,0.0,899,0.0,False,0.0
C1014908831,1.517256959746606e-05,0.0,274034.11,False,1,274034.11,901,0.0,False,0.0
C31789747,7.74696587647621e-05,1454600.3,0.0,False,5,0.0,901,0.0,False,0.0
C1014967984,1.517256959746606e-05,0.0,317708.71,False,1,317708.71,903,0.0,False,0.0
C812672147,7.74696587647621e-05,2099613.37,0.0,False,5,0.0,903,0.0,False,0.0
C1015034343,1.517256959746606e-05,0.0,104497.42,False,1,104497.42,905,0.0,False,0.0
C81847230,2.7631987430925268e-05,104497.42,0.0,False,1,0.0,905,0.0,False,0.0
C1015041453,1.517256959746606e-05,0.0,457083.27,False,1,457083.27,906,0.0,False,0.0
C2005193639,2.7631987430925268e-05,457083.27,0.0,False,1,0.0,906,0.0,False,0.0
C1015080250,1.517256959746606e-05,0.0,187275.91,False,1,187275.91,622,0.0,False,0.0
C1015122628,1.517256959746606e-05,0.0,98247.27,False,1,98247.27,910,0.0,False,0.0
C601893033,8.992907659822131e-05,1253531.84,0.0,False,6,0.0,910,0.0,False,0.0
C1015187389,1.517256959746606e-05,0.0,267022.89,False,1,267022.89,912,0.0,False,0.0
C1333404258,5.2550823097843684e-05,544302.86,0.0,False,3,0.0,912,0.0,False,0.0
C1015194220,1.517256959746606e-05,0.0,11984.02,False,1,11984.02,3185,0.0,False,0.0
C1196694338,8.992907659822131e-05,3963499.6399999997,0.0,False,6,0.0,3185,0.0,False,0.0
C1015211409,1.517256959746606e-05,0.0,335088.22,False,1,335088.22,916,0.0,False,0.0
C1428171686,6.501024093130289e-05,946193.12,0.0,False,4,0.0,916,0.0,False,0.0
C1015278026,1.517256959746606e-05,0.0,74364.75,False,1,74364.75,3620,0.0,False,0.0
C1015289821,1.517256959746606e-05,0.0,67895.33,False,1,67895.33,919,0.0,False,0.0
C1409594744,4.0091405264384476e-05,123526.4,0.0,False,2,0.0,919,0.0,False,0.0
C101529156,1.517256959746606e-05,0.0,736539.7,False,1,736539.7,921,0.0,False,0.0
C54142591,0.00010238849443168052,9190789.17,0.0,False,7,0.0,921,0.0,False,0.0
C101535605,1.517256959746606e-05,0.0,47044.02,False,1,47044.02,923,0.0,False,0.0
C1225394811,4.0091405264384476e-05,479651.14,0.0,False,2,0.0,923,0.0,False,0.0
C101538710,1.517256959746606e-05,0.0,293961.35,False,1,293961.35,924,0.0,False,0.0
C8210488,2.7631987430925268e-05,293961.35,0.0,False,1,0.0,924,0.0,False,0.0
C1015401873,1.517256959746606e-05,0.0,37164.82,False,1,37164.82,9757,0.0,False,0.0
C1062791125,4.0091405264384476e-05,421013.85000000003,0.0,False,2,0.0,9757,0.0,False,0.0
C1015422941,1.517256959746606e-05,0.0,14499.67,False,1,14499.67,929,0.0,False,0.0
C2122200303,7.74696587647621e-05,765855.13,0.0,False,5,0.0,929,0.0,False,0.0
C1015430381,1.517256959746606e-05,0.0,203010.94,False,1,203010.94,931,0.0,False,0.0
C1711566460,5.2550823097843684e-05,801667.84,0.0,False,3,0.0,931,0.0,False,0.0
C1015494370,1.517256959746606e-05,0.0,57724.99,False,1,57724.99,933,0.0,False,0.0
C1445073744,8.992907659822131e-05,1535652.61,0.0,False,6,0.0,933,0.0,False,0.0
C1015497482,1.517256959746606e-05,0.0,293316.72,False,1,293316.72,935,0.0,False,0.0
C1697216461,7.74696587647621e-05,1159724.56,0.0,False,5,0.0,935,0.0,False,0.0
C1015536932,1.517256959746606e-05,0.0,56030.42,False,1,56030.42,937,0.0,False,0.0
C535514320,2.7631987430925268e-05,56030.42,0.0,False,1,0.0,937,0.0,False,0.0
C1015539383,1.517256959746606e-05,0.0,56432.77,False,1,56432.77,938,0.0,False,0.0
C681979935,4.0091405264384476e-05,59505.28,0.0,False,2,0.0,938,0.0,False,0.0
C1015543092,1.517256959746606e-05,0.0,1051448.32,False,1,1051448.32,941,0.0,False,0.0
C211528162,5.2550823097843684e-05,2164024.02,0.0,False,3,0.0,941,0.0,False,0.0
C1015573535,1.517256959746606e-05,0.0,160207.41,False,1,160207.41,942,0.0,False,0.0
C1430523530,4.0091405264384476e-05,195044.81,0.0,False,2,0.0,942,0.0,False,0.0
C1015655716,1.517256959746606e-05,0.0,63178.46,False,1,63178.46,945,0.0,False,0.0
C456538529,8.992907659822131e-05,1326144.88,0.0,False,6,0.0,945,0.0,False,0.0
C1015682146,1.517256959746606e-05,0.0,57573.14,False,1,57573.14,947,0.0,False,0.0
C393980565,6.501024093130289e-05,533148.71,0.0,False,4,0.0,947,0.0,False,0.0
C1015703881,1.517256959746606e-05,0.0,147642.46,False,1,147642.46,949,0.0,False,0.0
C2021025468,4.0091405264384476e-05,451635.98,0.0,False,2,0.0,949,0.0,False,0.0
C1015722471,1.517256959746606e-05,0.0,76438.77,False,1,76438.77,951,0.0,False,0.0
C1782704802,0.00010238849443168052,2350526.8400000003,0.0,False,7,0.0,951,0.0,False,0.0
C1015729562,1.517256959746606e-05,0.0,105889.48,False,1,105889.48,11086,0.0,False,0.0
C260090537,6.501024093130289e-05,3157036.83,0.0,False,4,0.0,11086,0.0,False,0.0
C1015755917,1.517256959746606e-05,0.0,224952.6,False,1,224952.6,955,0.0,False,0.0
C362585233,0.00010238849443168052,1624196.24,0.0,False,7,0.0,955,0.0,False,0.0
C1015859195,1.517256959746606e-05,0.0,2459952.97,False,1,2459952.97,131,0.0,False,0.0
C1015871594,1.517256959746606e-05,0.0,164642.86,False,1,164642.86,10977,0.125,False,0.0
C461905695,0.00010238849443168052,3296428.02,0.0,False,7,0.0,10977,0.125,False,0.0
C1015888117,1.517256959746606e-05,0.0,146868.94,False,1,146868.94,960,0.0,False,0.0
C1927159174,0.00010238849443168052,1822797.78,0.0,False,7,0.0,960,0.0,False,0.0
C1015895937,1.517256959746606e-05,0.0,320229.16,False,1,320229.16,961,0.0,False,0.0
C1798083766,5.2550823097843684e-05,549892.79,0.0,False,3,0.0,961,0.0,False,0.0
C1015974397,1.517256959746606e-05,0.0,295013.83,False,1,295013.83,249,0.0,False,0.0
C1015999461,1.517256959746606e-05,0.0,67562.17,False,1,67562.17,10562,0.0,False,0.0
C1292827974,4.0091405264384476e-05,280106.52,0.0,False,2,0.0,10562,0.0,False,0.0
C1016004843,1.517256959746606e-05,0.0,48167.0,False,1,48167.0,7164,0.0,False,0.0
C699026377,0.00012730733009859893,3337559.14,0.0,False,9,0.0,7164,0.0,False,0.0
C1016064173,1.517256959746606e-05,0.0,139845.98,False,1,139845.98,969,0.0,False,0.0
C997608398,0.00015222616576551735,3490243.3,0.0,False,11,0.0,969,0.0,False,0.0
C1016066549,1.517256959746606e-05,0.0,162379.5,False,1,162379.5,2384,0.0,False,0.0
C1671233294,5.2550823097843684e-05,918590.03,0.0,False,3,0.0,2384,0.0,False,0.0
C1016141939,1.517256959746606e-05,0.0,382855.48,False,1,382855.48,972,0.0,False,0.0
C139708138,6.501024093130289e-05,976354.9199999999,0.0,False,4,0.0,972,0.0,False,0.0
C1016153136,1.517256959746606e-05,0.0,51238.46,False,1,51238.46,9215,0.0,False,0.0
C381350369,7.74696587647621e-05,746520.33,0.0,False,5,0.0,9215,0.0,False,0.0
C101621307,1.517256959746606e-05,0.0,174608.9,False,1,174608.9,10812,0.0,False,0.0
C893832048,5.2550823097843684e-05,1985959.15,0.0,False,3,0.0,10812,0.0,False,0.0
C1016262410,1.517256959746606e-05,0.0,86077.69,False,1,86077.69,11000,0.0,False,0.0
C1979563377,0.00012730733009859893,2520883.56,0.0,False,9,0.0,11000,0.0,False,0.0
C1016444688,1.517256959746606e-05,0.0,375263.98,False,1,375263.98,2511,0.0,False,0.0
C340368210,4.0091405264384476e-05,1378176.01,0.0,False,2,0.0,2511,0.0,False,0.0
C1016481808,1.517256959746606e-05,0.0,1005894.72,False,1,1005894.72,982,0.0,False,0.0
C794436545,5.2550823097843684e-05,1520916.38,0.0,False,3,0.0,982,0.0,False,0.0
C1016482598,1.517256959746606e-05,0.0,168672.95,False,1,168672.95,2811,0.16666666666666666,False,0.0
C1508330669,7.746965876476209e-05,2474461.39,0.0,False,5,0.0,2811,0.16666666666666666,False,0.0
C101649500,1.517256959746606e-05,0.0,628365.17,False,1,628365.17,987,0.0,False,0.0
C531593626,8.99290765982213e-05,2696458.27,0.0,False,6,0.0,987,0.0,False,0.0
C1016528781,1.517256959746606e-05,0.0,133886.82,False,1,133886.82,989,0.0,False,0.0
C1551945522,4.0091405264384476e-05,429815.07,0.0,False,2,0.0,989,0.0,False,0.0
C1016529213,1.517256959746606e-05,0.0,199742.14,False,1,199742.14,2405,0.0,False,0.0
C2040603986,0.00015222616576551735,4577874.74,0.0,False,11,0.0,2405,0.0,False,0.0
C1016536987,1.517256959746606e-05,0.0,621318.42,False,1,621318.42,992,0.0,False,0.0
C1706257837,2.7631987430925268e-05,621318.42,0.0,False,1,0.0,992,0.0,False,0.0
C1016554300,1.517256959746606e-05,0.0,40798.78,False,1,40798.78,995,0.0,False,0.0
C1652387800,5.2550823097843684e-05,178493.79,0.0,False,3,0.0,995,0.0,False,0.0
C1016567859,1.517256959746606e-05,0.0,14448.91,False,1,14448.91,997,0.0,False,0.0
C563936837,2.7631987430925268e-05,14448.91,0.0,False,1,0.0,997,0.0,False,0.0
C1016593918,1.517256959746606e-05,0.0,103754.09,False,1,103754.09,999,0.0,False,0.0
C404888821,6.501024093130289e-05,838631.57,0.0,False,4,0.0,999,0.0,False,0.0
C1016623970,1.517256959746606e-05,0.0,986165.5,False,1,986165.5,1001,0.0,False,0.0
C758651122,8.992907659822131e-05,3083292.9,0.0,False,6,0.0,1001,0.0,False,0.0
C1016631598,1.517256959746606e-05,0.0,158733.41,False,1,158733.41,1003,0.0,False,0.0
C2030461321,4.0091405264384476e-05,353889.13,0.0,False,2,0.0,1003,0.0,False,0.0
C1016743919,1.517256959746606e-05,0.0,73157.38,False,1,73157.38,1005,0.0,False,0.0
C869711287,5.2550823097843684e-05,316213.41000000003,0.0,False,3,0.0,1005,0.0,False,0.0
C1016746732,1.517256959746606e-05,0.0,62178.75,False,1,62178.75,1007,0.0,False,0.0
C1723196912,6.501024093130289e-05,431806.71,0.0,False,4,0.0,1007,0.0,False,0.0
C1016771332,1.517256959746606e-05,0.0,62149.98,False,1,62149.98,1009,0.0,False,0.0
C1048787487,2.7631987430925268e-05,62149.98,0.0,False,1,0.0,1009,0.0,False,0.0
C1016798152,1.517256959746606e-05,0.0,462126.44,False,1,462126.44,1011,0.0,False,0.0
C1651855867,7.74696587647621e-05,1700947.8,0.0,False,5,0.0,1011,0.0,False,0.0
C1016854117,1.517256959746606e-05,0.0,160425.01,False,1,160425.01,1013,0.0,False,0.0
C643956982,7.74696587647621e-05,2347130.31,0.0,False,5,0.0,1013,0.0,False,0.0
C1016859681,1.517256959746606e-05,0.0,262685.73,False,1,262685.73,1015,0.0,False,0.0
C1378215782,5.2550823097843684e-05,684088.2899999999,0.0,False,3,0.0,1015,0.0,False,0.0
C1016878264,1.517256959746606e-05,0.0,286824.24,False,1,286824.24,1016,0.0,False,0.0
C1883133402,5.2550823097843684e-05,592478.14,0.0,False,3,0.0,1016,0.0,False,0.0
C1016913690,1.517256959746606e-05,0.0,210088.33,False,1,210088.33,1018,0.0,False,0.0
C1132201209,2.7631987430925268e-05,210088.33,0.0,False,1,0.0,1018,0.0,False,0.0
C1016946387,1.517256959746606e-05,0.0,54043.14,False,1,54043.14,1021,0.0,False,0.0
C1995743439,7.74696587647621e-05,1184445.6099999999,0.0,False,5,0.0,1021,0.0,False,0.0
C1017008472,1.517256959746606e-05,0.0,2740783.29,False,1,2740783.29,1022,0.0,False,0.0
C1975881381,5.2550823097843684e-05,2836074.62,0.0,False,3,0.0,1022,0.0,False,0.0
C101701650,1.517256959746606e-05,0.0,230519.77,False,1,230519.77,1025,0.0,False,0.0
C2076967826,5.2550823097843684e-05,339622.81,0.0,False,3,0.0,1025,0.0,False,0.0
C1017063696,1.517256959746606e-05,0.0,2018378.02,False,1,2018378.02,459,0.0,False,0.0
C1017064847,1.517256959746606e-05,0.0,449632.44,False,1,449632.44,1028,0.0,False,0.0
C754244871,0.00012730733009859893,5943558.63,0.0,False,9,0.0,1028,0.0,False,0.0
C1017098131,1.517256959746606e-05,0.0,240548.97,False,1,240548.97,8311,0.0,False,0.0
C1920084587,6.501024093130289e-05,1480910.36,0.0,False,4,0.0,8311,0.0,False,0.0
C1017146767,1.517256959746606e-05,0.0,10570.49,False,1,10570.49,1032,0.0,False,0.0
C188878238,4.0091405264384476e-05,64228.689999999995,0.0,False,2,0.0,1032,0.0,False,0.0
C1017151218,1.517256959746606e-05,0.0,89985.94,False,1,89985.94,1034,0.0,False,0.0
C1411255721,2.7631987430925268e-05,89985.94,0.0,False,1,0.0,1034,0.0,False,0.0
C1017185914,1.517256959746606e-05,0.0,114274.48,False,1,114274.48,1036,0.0,False,0.0
C1085819801,2.7631987430925268e-05,114274.48,0.0,False,1,0.0,1036,0.0,False,0.0
C1017277787,1.517256959746606e-05,0.0,348496.05,False,1,348496.05,1037,0.0,False,0.0
C1711350924,2.7631987430925268e-05,348496.05,0.0,False,1,0.0,1037,0.0,False,0.0
C1017284744,1.517256959746606e-05,0.0,435217.75,False,1,435217.75,1040,0.0,False,0.0
C2113748097,0.00015222616576551735,2856062.89,0.0,False,11,0.0,1040,0.0,False,0.0
C1017299009,1.517256959746606e-05,0.0,288116.29,False,1,288116.29,1041,0.0,False,0.0
C1737655237,2.7631987430925268e-05,288116.29,0.0,False,1,0.0,1041,0.0,False,0.0
C1017301798,1.517256959746606e-05,0.0,571714.32,False,1,571714.32,1044,0.0,False,0.0
C793116596,5.2550823097843684e-05,1193386.54,0.0,False,3,0.0,1044,0.0,False,0.0
C1017333337,1.517256959746606e-05,0.0,514612.95,False,1,514612.95,1046,0.0,False,0.0
C1918034924,0.00011484791226513974,5236465.54,0.0,False,8,0.0,1046,0.0,False,0.0
C1017351741,1.517256959746606e-05,0.0,246438.62,False,1,246438.62,3622,0.0,False,0.0
C593596322,7.74696587647621e-05,3731631.0999999996,0.0,False,5,0.0,3622,0.0,False,0.0
C1017387248,1.517256959746606e-05,0.0,33178.58,False,1,33178.58,1049,0.0,False,0.0
C2009829948,2.7631987430925268e-05,33178.58,0.0,False,1,0.0,1049,0.0,False,0.0
C1017445843,1.517256959746606e-05,0.0,336823.89,False,1,336823.89,9866,0.0,False,0.0
C2001113476,8.99290765982213e-05,8020062.37,0.0,False,6,0.0,9866,0.0,False,0.0
C1017465259,1.517256959746606e-05,0.0,253799.64,False,1,253799.64,1054,0.0,False,0.0
C2072260217,8.99290765982213e-05,1340688.0,0.0,False,6,0.0,1054,0.0,False,0.0
C1017490553,1.517256959746606e-05,0.0,281006.34,False,1,281006.34,943,0.0,False,0.0
C1809457826,7.74696587647621e-05,863206.16,0.0,False,5,0.0,943,0.0,False,0.0
C1017491522,1.517256959746606e-05,0.0,719418.02,False,1,719418.02,1058,0.0,False,0.0
C1393064558,2.7631987430925268e-05,719418.02,0.0,False,1,0.0,1058,0.0,False,0.0
C1017502292,1.517256959746606e-05,0.0,462312.19,False,1,462312.19,1060,0.0,False,0.0
C1883840933,0.00012730733009859893,6560644.14,0.0,False,9,0.0,1060,0.0,False,0.0
C1017526346,1.517256959746606e-05,0.0,613396.22,False,1,613396.22,1062,0.0,False,0.0
C1075447932,5.2550823097843684e-05,909430.97,0.0,False,3,0.0,1062,0.0,False,0.0
C1017546696,1.517256959746606e-05,0.0,81517.36,False,1,81517.36,1784,0.0,False,0.0
C2060089914,6.501024093130289e-05,759581.28,0.0,False,4,0.0,1784,0.0,False,0.0
C1017575228,1.517256959746606e-05,0.0,1223407.25,False,1,1223407.25,1066,0.0,False,0.0
C927151297,5.2550823097843684e-05,1287693.09,0.0,False,3,0.0,1066,0.0,False,0.0
C1017624147,1.517256959746606e-05,0.0,17929.93,False,1,17929.93,1068,0.0,False,0.0
C401424608,0.00011484791226513974,1503994.18,0.0,False,8,0.0,1068,0.0,False,0.0
C1017629882,1.517256959746606e-05,0.0,234007.0,False,1,234007.0,1070,0.0,False,0.0
C167451022,2.7631987430925268e-05,234007.0,0.0,False,1,0.0,1070,0.0,False,0.0
C1017648023,1.517256959746606e-05,0.0,96414.15,False,1,96414.15,1071,0.0,False,0.0
C2030816292,4.0091405264384476e-05,141833.38999999998,0.0,False,2,0.0,1071,0.0,False,0.0
C1017653240,1.517256959746606e-05,0.0,4626419.46,False,1,4626419.46,1074,0.0,False,0.0
C1297685781,0.00020206383709935416,12697043.37,0.0,False,15,0.0,1074,0.0,False,0.0
C1017663803,1.517256959746606e-05,0.0,250221.18,False,1,250221.18,1076,0.0,False,0.0
C1380252219,5.2550823097843684e-05,766996.75,0.0,False,3,0.0,1076,0.0,False,0.0
C1017682071,1.517256959746606e-05,0.0,186557.52,False,1,186557.52,1078,0.0,False,0.0
C1600761430,2.7631987430925268e-05,186557.52,0.0,False,1,0.0,1078,0.0,False,0.0
C1017733867,1.517256959746606e-05,0.0,317142.1,False,1,317142.1,688,0.0,False,0.0
C1017748490,1.517256959746606e-05,0.0,157530.27,False,1,157530.27,1081,0.0,False,0.0
C1439457291,2.7631987430925268e-05,157530.27,0.0,False,1,0.0,1081,0.0,False,0.0
C1017750523,1.517256959746606e-05,0.0,212161.66,False,1,212161.66,4015,0.0,False,0.0
C1316198760,8.992907659822131e-05,2269061.87,0.0,False,6,0.0,4015,0.0,False,0.0
C101775889,1.517256959746606e-05,0.0,721487.23,False,1,721487.23,1085,0.0,False,0.0
C1749590097,4.0091405264384476e-05,3721688.59,0.0,False,2,0.0,1085,0.0,False,0.0
C1017792343,1.517256959746606e-05,0.0,153952.87,False,1,153952.87,7344,0.0,False,0.0
C1023714065,0.0003017391797670278,12375529.62,0.0,False,23,0.0,7344,0.0,False,0.0
C1017806670,1.517256959746606e-05,0.0,69572.53,False,1,69572.53,1089,0.0,False,0.0
C1766973538,5.2550823097843684e-05,179340.51,0.0,False,3,0.0,1089,0.0,False,0.0
C1017835607,1.517256959746606e-05,0.0,107124.23,False,1,107124.23,10860,0.0,False,0.0
C664057828,4.0091405264384476e-05,630681.46,0.0,False,2,0.0,10860,0.0,False,0.0
C101786917,1.517256959746606e-05,0.0,240598.82,False,1,240598.82,1093,0.0,False,0.0
C824781215,5.2550823097843684e-05,282209.87,0.0,False,3,0.0,1093,0.0,False,0.0
C1017887767,1.517256959746606e-05,0.0,466924.14,False,1,466924.14,1094,0.0,False,0.0
C724595147,4.0091405264384476e-05,762369.61,0.0,False,2,0.0,1094,0.0,False,0.0
C1017900027,1.517256959746606e-05,0.0,161864.45,False,1,161864.45,5599,0.0,False,0.0
C1500450341,7.74696587647621e-05,2023164.4300000002,0.0,False,5,0.0,5599,0.0,False,0.0
C1017934115,1.517256959746606e-05,0.0,210810.95,False,1,210810.95,8134,0.0,False,0.0
C252760149,5.2550823097843684e-05,587656.53,0.0,False,3,0.0,8134,0.0,False,0.0
C1017944948,1.517256959746606e-05,0.0,280478.04,False,1,280478.04,1101,0.0,False,0.0
C1282235415,0.00010238849443168052,2087011.18,0.0,False,7,0.0,1101,0.0,False,0.0
C10179833,1.517256959746606e-05,0.0,41912.72,False,1,41912.72,8615,0.0,False,0.0
C691620198,5.2550823097843684e-05,311028.3,0.0,False,3,0.0,8615,0.0,False,0.0
C1017984746,1.517256959746606e-05,0.0,236442.06,False,1,236442.06,1105,0.0,False,0.0
C1340408587,5.2550823097843684e-05,540996.44,0.0,False,3,0.0,1105,0.0,False,0.0
C1017996482,1.517256959746606e-05,0.0,229302.87,False,1,229302.87,3163,0.0,False,0.0
