transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
2698,67.28,16,Clothing,0,0,42,3,48,0
4017,391.02,10,Grocery,0,1,69,1,59,0
4340,43.88,11,Clothing,1,0,74,3,43,0
4646,243.85,13,Travel,0,0,98,3,67,0
7740,14.75,16,Electronics,0,1,84,0,65,0
7092,462.03,10,Clothing,0,1,88,4,64,0
4693,75.91,15,Travel,0,0,97,2,25,0
1740,96.24,8,Travel,0,0,71,1,39,0
5407,611.98,13,Grocery,1,1,31,0,53,1
4589,200.49,10,Grocery,0,0,54,2,37,0
3126,167.99,23,Travel,0,0,73,1,26,0
2158,76.97,1,Travel,0,0,41,3,22,0
5334,65.03,6,Food,0,1,99,2,35,0
8637,290.03,2,Travel,0,0,86,1,39,0
1826,136.02,14,Electronics,0,0,95,3,55,0
4231,217.76,4,Electronics,0,0,73,0,55,0
3488,9.61,21,Clothing,0,0,30,0,56,0
9054,68.1,1,Clothing,1,0,68,3,36,0
9769,768.73,3,Food,0,0,30,2,20,0
3648,101.18,15,Travel,0,0,77,4,67,0
5903,24.94,8,Food,0,0,72,1,34,0
6386,178.24,5,Grocery,0,0,55,2,19,0
5639,3.18,3,Food,0,0,29,3,54,0
6424,54.75,7,Clothing,0,0,63,0,43,0
7827,519.14,12,Travel,0,0,73,2,43,0
7744,64.52,21,Grocery,0,1,62,1,60,0
3013,65.95,8,Travel,0,0,72,2,20,0
7672,148.33,23,Electronics,0,0,72,2,41,0
9549,114.36,19,Grocery,0,0,93,1,41,0
9978,319.14,22,Food,0,0,41,0,62,0
3081,240.09,7,Electronics,0,0,35,2,65,0
3521,46.9,21,Clothing,0,0,54,4,24,0
4979,0.17,16,Food,0,0,84,1,58,0
7620,103.74,3,Travel,0,0,64,3,65,0
4348,145.62,1,Food,1,0,54,3,24,0
8441,56.66,3,Grocery,0,0,85,3,40,0
1347,76.42,5,Food,0,0,50,5,27,0
7088,173.5,13,Electronics,0,0,34,0,63,0
8948,480.76,1,Travel,0,0,42,2,41,0
5652,202.44,6,Travel,0,0,38,1,59,0
8082,27.53,14,Travel,0,0,80,2,47,0
1792,240.71,21,Clothing,0,0,57,5,31,0
7429,196.17,19,Food,0,1,55,3,34,0
9580,44.98,5,Clothing,0,0,97,2,29,0
9960,47.99,13,Grocery,0,0,75,1,36,0
2271,19.81,3,Travel,0,0,29,1,42,0
9767,180.95,22,Clothing,0,1,49,2,32,0
2956,213.5,23,Food,0,0,52,1,59,0
3444,977.98,18,Clothing,0,0,65,2,22,0
7736,180.85,2,Electronics,0,0,26,5,25,1
834,34.93,16,Travel,0,0,80,4,46,0
6499,45.13,15,Grocery,0,1,63,5,22,0
2992,289.7,14,Clothing,0,0,79,2,30,0
7793,100.83,11,Grocery,0,0,70,1,34,0
2151,73.49,14,Clothing,0,0,54,2,30,0
4023,200.86,9,Food,1,1,89,2,29,0
7615,50.65,4,Travel,0,1,77,4,58,0
6124,1354.54,23,Electronics,0,0,38,0,47,0
3339,163.66,16,Travel,0,0,38,2,39,0
4344,315.12,17,Food,0,0,78,1,46,0
4464,26.15,14,Travel,0,0,70,0,67,0
2376,57.98,14,Food,0,0,39,3,60,0
9044,53.43,1,Food,0,0,87,2,67,0
5571,668.39,15,Travel,1,0,55,1,63,0
8599,132.31,16,Electronics,0,1,53,1,24,0
8504,645.08,23,Travel,0,0,86,1,64,0
8880,43.41,1,Clothing,0,0,46,2,43,0
1887,1.69,5,Food,0,0,87,2,68,0
1198,624.57,8,Clothing,0,0,93,1,20,0
6427,530.67,5,Electronics,0,0,55,2,33,0
8911,237.21,13,Travel,0,0,53,1,67,0
2936,32.96,20,Travel,0,1,62,2,57,0
6342,186.54,12,Food,0,1,52,0,28,0
1430,364.38,7,Clothing,0,0,64,1,45,0
6307,84.94,15,Food,1,0,69,0,18,0
3650,1390.24,1,Clothing,0,0,43,1,61,0
1938,313.79,13,Food,0,0,97,4,46,0
5172,150.01,17,Grocery,0,0,82,1,53,0
7764,224.89,13,Travel,1,0,75,3,57,0
6393,249.65,14,Grocery,0,0,41,4,47,0
1154,205.18,13,Grocery,0,1,41,2,55,0
6250,16.21,3,Electronics,0,0,44,3,64,0
7037,55.41,11,Grocery,0,0,68,2,56,0
4229,112.99,12,Grocery,0,0,61,0,61,0
4975,52.31,22,Food,0,0,62,6,26,0
6401,207.48,12,Food,0,0,79,3,37,0
3640,41.87,18,Electronics,0,0,58,0,44,0
3972,141.43,19,Clothing,0,0,82,4,31,0
9594,91.02,21,Travel,0,0,74,3,41,0
3376,270.93,1,Electronics,0,0,44,3,57,0
2487,118.89,9,Food,0,0,28,5,68,0
6954,1.28,14,Travel,0,1,25,5,63,1
606,111.17,7,Food,0,0,77,2,66,0
7444,186.29,23,Clothing,0,0,78,0,65,0
5928,201.43,15,Food,0,0,95,0,37,0
2454,76.79,17,Grocery,0,0,28,0,42,0
3609,471.42,16,Clothing,0,0,70,1,19,0
1484,1.04,16,Grocery,0,0,29,3,55,0
4519,39.33,18,Food,0,0,54,2,43,0
3038,707.51,17,Clothing,1,0,93,4,56,0
9352,76.92,8,Travel,0,0,44,4,29,0
7692,383.31,9,Clothing,0,0,61,1,26,0
4116,75.05,1,Travel,0,0,46,4,28,0
1427,0.89,22,Clothing,0,0,87,4,67,0
497,157.72,0,Travel,0,0,94,3,45,0
3353,429.16,5,Travel,0,0,73,2,46,0
8794,226.98,1,Travel,0,0,42,4,37,0
759,403.79,16,Clothing,0,0,81,1,29,0
838,81.01,2,Electronics,1,0,90,1,29,0
4327,4.02,10,Clothing,0,0,64,2,40,0
2128,32.66,4,Travel,0,0,61,4,50,0
1023,464.8,23,Clothing,0,0,71,2,31,0
8762,200.31,22,Electronics,0,0,92,1,58,0
5614,50.5,17,Grocery,0,0,33,1,47,0
5581,7.34,1,Food,0,1,32,1,34,1
1058,92.53,6,Food,0,0,32,1,32,0
9542,76.42,15,Electronics,1,0,27,1,43,0
6856,71.28,19,Travel,0,0,91,4,31,0
7349,220.75,4,Clothing,0,0,74,3,23,0
9045,109.63,20,Food,0,0,57,0,38,0
2129,384.56,6,Travel,0,0,32,1,26,0
2767,135.77,0,Clothing,0,0,70,1,27,0
2109,58.36,21,Food,0,1,55,4,27,0
3617,146.47,16,Travel,0,0,98,0,25,0
1545,593.08,22,Electronics,0,0,95,3,59,0
6914,43.66,6,Grocery,0,0,81,4,61,0
1719,740.75,1,Food,0,0,73,3,25,0
7435,4.2,1,Grocery,0,0,97,4,57,0
7365,117.75,11,Electronics,0,0,97,3,55,0
6235,85.67,13,Electronics,0,1,76,1,43,0
725,153.8,18,Clothing,0,0,64,1,50,0
6673,50.91,20,Grocery,0,0,88,2,61,0
8029,133.79,8,Grocery,0,1,25,2,30,0
5492,250.83,19,Travel,0,0,35,1,42,0
1128,94.5,0,Travel,0,0,54,4,38,0
2957,235.0,16,Food,0,0,85,4,25,0
5156,64.45,0,Clothing,0,0,59,2,27,0
4817,431.84,5,Grocery,1,0,81,3,19,0
6202,92.71,23,Travel,0,0,74,0,25,0
6224,82.23,7,Travel,0,0,38,0,61,0
8686,158.52,10,Clothing,0,0,82,4,20,0
7114,38.21,11,Grocery,0,0,30,0,54,0
5275,114.83,17,Travel,1,0,32,0,60,0
8536,70.45,10,Electronics,0,0,57,2,27,0
3044,93.03,2,Food,0,1,79,0,44,0
6912,685.82,11,Grocery,0,1,63,2,42,0
150,58.79,16,Clothing,0,0,89,1,27,0
7574,246.9,22,Food,0,0,34,0,21,0
4206,117.19,17,Travel,0,0,60,4,39,0
5493,151.19,15,Grocery,1,0,97,5,29,0
2690,93.24,11,Clothing,0,0,78,1,58,0
4221,66.21,12,Electronics,1,0,74,4,64,0
9102,282.64,2,Travel,0,0,48,2,47,0
842,196.07,21,Clothing,0,0,76,2,67,0
8137,90.83,17,Food,0,0,85,5,59,0
6438,21.94,16,Grocery,0,0,25,2,39,0
9700,298.02,18,Clothing,0,0,61,1,36,0
6200,13.55,20,Food,1,0,47,3,56,0
2795,103.4,13,Food,0,0,98,1,69,0
7626,189.28,16,Grocery,0,0,78,3,41,0
8475,371.8,23,Food,0,1,98,1,32,0
7890,92.0,10,Clothing,1,0,81,2,27,0
6608,138.55,4,Travel,0,0,31,2,22,0
9195,326.76,17,Grocery,0,0,39,2,62,0
8248,160.87,19,Clothing,0,0,75,3,59,0
1393,33.49,22,Travel,0,0,95,1,26,0
1922,0.58,6,Electronics,0,1,64,0,24,0
7019,79.32,1,Clothing,0,0,59,2,45,0
3622,44.84,16,Electronics,1,0,50,1,18,0
4849,259.54,5,Grocery,0,0,97,2,52,0
2292,59.3,6,Grocery,0,0,58,3,37,0
2134,134.91,9,Travel,0,0,60,0,42,0
551,132.18,5,Food,0,0,93,1,28,0
1741,316.36,11,Travel,0,0,25,3,29,0
5290,229.43,23,Clothing,0,0,76,4,18,0
1818,263.93,5,Travel,0,0,57,3,35,0
4699,26.81,3,Electronics,0,0,81,2,54,0
5182,318.49,7,Grocery,0,0,89,0,43,0
3019,12.74,18,Clothing,0,0,70,4,60,0
18,133.91,3,Clothing,0,0,71,2,25,0
1771,110.73,7,Grocery,0,0,69,0,32,0
1889,233.34,20,Clothing,0,0,84,2,25,0
2153,224.07,9,Grocery,0,0,42,1,23,0
1643,132.47,21,Travel,0,0,88,2,19,0
7847,321.26,4,Food,0,0,97,3,54,0
4194,235.85,20,Grocery,0,0,33,0,39,0
9433,217.4,16,Grocery,0,0,61,3,44,0
8899,14.05,7,Clothing,0,0,44,2,32,0
534,145.92,13,Grocery,0,0,28,3,47,0
133,22.98,16,Electronics,1,1,64,3,29,0
7723,0.97,20,Clothing,0,0,87,1,56,0
8459,565.61,8,Clothing,1,0,94,1,25,0
965,61.32,14,Electronics,0,0,81,0,21,0
8720,123.23,14,Food,0,0,83,0,40,0
6413,349.55,3,Grocery,0,0,89,3,43,0
8286,338.27,12,Travel,0,0,56,5,19,0
7854,63.11,6,Electronics,0,0,98,0,54,0
1096,34.96,14,Grocery,0,0,79,1,38,0
6930,182.97,17,Electronics,0,0,58,3,18,0
9255,265.18,18,Food,0,0,78,2,20,0
1562,48.66,6,Clothing,0,0,36,1,19,0
1671,86.23,15,Electronics,0,0,38,1,29,0
6088,41.52,21,Electronics,0,0,25,1,30,0
6670,25.13,8,Grocery,0,0,93,3,61,0
5934,796.32,1,Electronics,0,0,90,2,60,0
8830,54.71,13,Travel,1,0,93,0,44,0
7946,27.33,16,Electronics,0,0,61,1,67,0
3509,338.37,22,Electronics,0,0,75,3,48,0
2003,426.09,17,Grocery,0,0,63,3,60,0
5867,237.17,8,Grocery,0,0,33,1,37,0
169,7.49,1,Grocery,0,0,97,1,47,0
2589,49.86,9,Travel,0,0,44,1,33,0
5906,175.57,3,Grocery,0,0,38,3,35,0
9530,535.91,5,Grocery,0,0,71,0,36,0
6385,110.79,21,Grocery,0,0,63,0,38,0
7825,108.15,15,Food,0,0,88,1,42,0
9780,172.0,2,Grocery,0,1,56,5,24,1
4630,128.61,23,Travel,0,0,35,1,53,0
8561,33.65,16,Grocery,0,0,63,0,18,0
9292,143.27,12,Clothing,0,0,33,0,36,0
6875,348.74,13,Electronics,0,0,80,2,27,0
6522,42.84,18,Food,0,0,68,3,19,0
8980,72.84,5,Food,0,0,61,1,31,0
6648,407.85,7,Food,0,0,43,0,58,0
9826,282.33,22,Electronics,0,0,67,1,44,0
211,143.23,19,Electronics,0,0,59,4,32,0
5279,506.19,8,Electronics,0,0,45,4,48,0
1920,95.78,21,Food,0,0,52,1,49,0
719,23.89,22,Travel,0,0,85,2,26,0
4869,163.35,0,Clothing,0,0,36,2,69,0
7835,31.02,18,Travel,0,1,63,0,46,0
1299,182.12,10,Food,1,0,88,2,33,0
9194,298.73,9,Travel,1,0,87,3,22,0
4618,375.0,3,Food,0,0,79,2,24,0
3129,544.68,8,Grocery,0,0,93,1,64,0
9796,153.24,15,Food,0,0,32,2,27,0
3980,99.96,20,Travel,0,1,98,3,28,0
9925,136.64,14,Grocery,1,0,65,3,58,0
8318,247.2,8,Clothing,0,0,89,3,34,0
4394,8.4,8,Electronics,0,1,70,1,63,0
1288,77.71,6,Travel,0,0,38,2,41,0
4356,167.24,1,Electronics,0,0,60,2,51,0
7014,38.27,10,Grocery,0,0,42,4,54,0
3886,490.09,18,Clothing,0,0,58,1,64,0
5750,208.89,20,Electronics,1,0,80,0,42,0
9170,60.54,14,Grocery,0,0,56,3,33,0
2408,44.24,16,Clothing,0,0,93,3,63,0
2014,26.99,13,Grocery,0,0,61,1,19,0
5154,257.18,4,Clothing,0,0,42,2,34,0
8552,17.18,18,Travel,0,0,27,0,32,0
4377,86.86,14,Electronics,1,0,31,1,20,0
8823,24.49,17,Grocery,1,0,96,5,53,0
4274,116.81,11,Travel,0,0,79,4,48,0
5826,80.67,18,Electronics,0,0,80,3,50,0
6700,62.84,15,Electronics,0,0,62,3,50,0
7244,136.65,12,Clothing,0,0,62,5,21,0
450,15.69,13,Clothing,0,0,61,2,54,0
2228,164.19,9,Clothing,0,0,89,1,18,0
5757,179.27,2,Clothing,1,0,69,2,69,0
811,754.05,20,Food,0,0,67,1,68,0
4181,92.76,21,Clothing,0,0,34,2,39,0
9001,440.73,0,Travel,0,0,67,2,30,0
5439,5.55,7,Food,1,0,67,2,21,0
7534,124.84,22,Food,0,0,86,1,55,0
6370,319.17,18,Travel,0,0,82,1,37,0
8417,268.83,12,Clothing,0,0,60,0,38,0
1478,258.6,21,Travel,0,0,66,6,53,0
1791,29.29,10,Clothing,0,0,81,2,35,0
2009,12.17,18,Travel,0,0,62,5,22,0
683,33.73,5,Travel,1,0,33,2,32,0
2817,124.37,22,Food,0,0,67,0,49,0
9432,37.68,12,Travel,0,0,43,2,41,0
3775,193.48,6,Clothing,0,0,67,5,43,0
6496,25.2,21,Electronics,0,0,68,3,56,0
8879,84.19,1,Travel,1,0,33,2,21,1
7362,108.87,9,Clothing,0,0,88,4,35,0
8367,106.74,8,Electronics,0,0,35,5,56,0
7475,91.42,18,Food,1,0,31,1,50,0
47,67.24,12,Electronics,0,0,31,3,38,0
31,168.36,13,Grocery,0,0,71,2,47,0
8251,457.94,13,Food,0,0,97,1,19,0
6936,116.04,17,Electronics,0,0,62,4,31,0
1469,368.29,18,Food,0,0,29,4,44,0
1666,343.2,7,Clothing,0,0,99,4,28,0
1417,7.22,17,Clothing,0,0,73,0,23,0
6481,161.59,14,Clothing,1,0,46,0,36,0
4853,268.69,8,Electronics,0,0,55,1,48,0
2471,46.52,16,Grocery,0,0,85,2,26,0
4374,91.29,9,Grocery,0,0,35,2,18,0
8525,138.77,18,Electronics,0,1,76,1,28,0
430,22.41,4,Electronics,0,0,36,2,43,0
5245,227.38,12,Clothing,1,0,86,1,38,0
2120,385.31,23,Grocery,0,0,50,0,48,0
386,292.86,5,Food,1,0,39,4,47,0
1946,131.09,19,Clothing,0,0,46,3,35,0
4225,157.5,2,Clothing,0,0,99,1,39,0
474,399.19,13,Clothing,0,0,36,1,42,0
2130,100.39,8,Grocery,0,0,61,2,32,0
6557,82.11,14,Food,0,0,49,2,27,0
6999,76.33,16,Food,1,0,26,1,31,0
1056,77.74,13,Food,0,0,70,1,32,0
3275,325.55,21,Clothing,0,0,95,4,57,0
4962,41.08,7,Travel,0,0,63,3,56,0
5364,213.72,0,Travel,0,0,90,3,48,0
5817,23.09,22,Travel,0,0,61,1,47,0
812,328.63,20,Travel,0,0,47,3,51,0
4574,255.42,0,Electronics,0,0,56,2,37,0
6138,487.07,16,Electronics,0,1,86,2,46,0
2389,220.1,21,Food,0,1,31,2,48,0
9649,160.41,0,Food,0,0,58,0,39,0
6226,178.1,16,Electronics,0,0,49,2,33,0
112,31.65,21,Grocery,0,0,59,1,48,0
8910,773.77,5,Food,0,0,54,3,19,0
1746,118.17,20,Food,0,0,97,3,65,0
7852,215.51,12,Electronics,0,0,71,2,23,0
1453,365.73,14,Travel,0,0,41,2,34,0
320,51.84,18,Electronics,0,0,99,1,53,0
8594,428.0,15,Travel,0,0,70,1,68,0
3334,39.04,12,Electronics,0,0,62,4,69,0
1923,173.97,14,Clothing,0,0,78,4,68,0
5866,105.24,5,Electronics,0,0,81,1,65,0
9529,809.75,8,Travel,0,0,87,1,35,0
3686,150.16,3,Electronics,0,0,61,2,60,0
4276,156.9,18,Grocery,0,0,36,1,24,0
4890,210.84,3,Clothing,0,0,98,6,45,0
5226,10.64,7,Clothing,0,0,65,3,41,0
7473,368.35,15,Food,0,0,78,0,57,0
3606,36.35,0,Electronics,0,0,81,0,20,0
1053,503.64,9,Electronics,1,0,51,1,37,0
4157,139.89,7,Travel,0,0,77,1,59,0
9677,532.36,9,Clothing,0,0,50,2,55,0
100,20.55,19,Clothing,0,0,91,3,45,0
7509,167.97,18,Travel,0,0,49,3,44,0
1457,210.54,10,Food,0,0,68,1,54,0
7689,65.81,15,Grocery,0,0,99,5,59,0
4005,29.09,11,Food,0,0,30,2,37,0
6867,89.81,8,Food,0,0,28,3,52,0
4510,510.89,9,Electronics,0,0,63,4,58,0
3300,293.17,16,Clothing,0,1,70,0,22,0
3800,151.07,20,Food,0,0,99,2,20,0
4282,238.61,2,Electronics,0,0,46,4,40,0
9052,142.59,15,Electronics,0,0,50,1,47,0
6463,534.93,18,Clothing,0,0,55,2,26,0
7913,138.8,15,Electronics,0,0,59,2,39,0
1415,136.35,19,Grocery,0,0,56,2,24,0
541,554.44,22,Travel,0,0,52,1,48,0
5816,10.49,20,Grocery,0,0,60,2,42,0
8200,12.27,20,Food,0,0,88,3,35,0
3681,250.09,17,Grocery,0,0,40,3,43,0
755,27.0,17,Grocery,0,0,55,3,20,0
4197,4.68,3,Food,0,0,97,3,57,0
2651,42.18,21,Travel,0,0,70,1,30,0
4523,398.39,3,Clothing,0,0,44,1,69,0
9520,90.6,1,Grocery,1,0,44,1,56,0
3119,51.39,6,Food,0,0,65,5,42,0
3729,31.98,22,Electronics,1,0,55,2,64,0
3887,446.75,20,Electronics,0,1,53,2,47,0
7108,50.53,3,Food,0,0,74,3,64,0
8069,107.32,1,Food,0,0,39,3,24,0
7326,38.77,15,Clothing,0,0,45,5,46,0
8484,484.24,14,Clothing,0,0,71,4,47,0
8768,24.48,2,Food,0,0,32,4,53,0
6501,40.43,14,Travel,0,1,46,0,66,0
8427,22.37,3,Grocery,0,0,78,1,52,0
7964,113.76,2,Grocery,0,0,96,1,57,0
602,58.78,8,Food,1,0,88,1,25,0
9250,66.18,0,Grocery,0,0,68,3,46,0
8920,152.27,19,Food,0,0,59,4,34,0
6815,116.72,6,Electronics,0,0,69,5,38,0
5412,57.51,17,Clothing,0,1,54,0,45,0
8748,19.73,16,Travel,0,0,27,3,67,0
5523,187.13,23,Electronics,1,0,65,0,54,0
1045,390.85,21,Grocery,1,0,62,0,54,0
7335,78.18,15,Food,0,0,53,2,38,0
1558,95.29,6,Clothing,0,0,58,3,53,0
3740,155.25,14,Clothing,0,0,77,3,59,0
3523,56.29,0,Food,0,0,57,0,39,0
181,75.08,17,Travel,0,0,87,4,36,0
2116,29.7,19,Travel,0,0,26,3,58,0
1700,143.54,23,Food,0,0,85,1,26,0
1380,161.79,19,Food,1,0,83,3,22,0
7230,99.1,12,Grocery,0,1,28,1,23,0
9144,128.94,21,Clothing,0,1,36,3,21,0
619,295.37,5,Grocery,0,0,64,4,28,0
3182,61.44,19,Electronics,0,0,44,1,42,0
9852,649.44,17,Travel,0,0,65,2,69,0
1601,38.35,1,Clothing,0,0,67,2,18,0
5964,265.98,8,Food,0,0,40,3,52,0
1616,199.28,5,Travel,0,0,93,0,57,0
5921,20.87,20,Clothing,0,0,82,3,34,0
9592,24.62,4,Food,0,1,62,2,31,0
3892,136.4,19,Food,0,0,68,1,23,0
2084,431.88,13,Grocery,0,0,96,4,62,0
4575,256.89,5,Food,0,0,36,4,68,0
5595,80.35,22,Electronics,0,0,66,2,61,0
5122,465.39,0,Food,0,0,64,0,29,0
4588,25.22,22,Electronics,0,0,83,0,41,0
4903,23.68,21,Electronics,0,0,41,1,48,0
8253,1.93,5,Electronics,0,0,99,3,18,0
5917,750.93,14,Clothing,0,0,42,0,30,0
5130,343.96,17,Electronics,0,0,87,3,20,0
8335,277.36,12,Clothing,0,0,51,1,28,0
1919,89.42,4,Grocery,1,0,58,3,20,0
8331,245.52,7,Travel,0,0,62,3,55,0
5708,19.66,1,Electronics,1,0,44,5,67,1
5385,188.09,6,Clothing,0,0,67,3,33,0
6337,33.16,0,Clothing,0,0,25,1,37,0
2055,341.45,7,Food,0,0,53,4,56,0
7613,417.95,9,Food,0,0,82,2,61,0
9210,157.45,1,Grocery,0,0,85,2,38,0
3964,157.55,8,Electronics,1,0,99,2,24,0
1127,16.38,19,Food,0,0,77,1,49,0
3429,359.69,8,Grocery,0,0,32,0,57,0
4602,275.34,20,Clothing,0,0,84,3,39,0
3722,323.86,21,Electronics,0,0,36,0,68,0
2390,209.89,13,Food,1,0,79,4,64,0
1323,369.73,15,Grocery,0,0,81,0,24,0
1604,78.93,6,Grocery,0,0,41,3,54,0
7225,405.83,13,Grocery,0,0,53,3,49,0
7426,82.51,20,Travel,0,0,78,4,65,0
4337,164.69,20,Travel,0,0,73,2,64,0
5594,647.29,5,Clothing,0,0,64,2,55,0
4412,0.76,22,Grocery,0,0,89,2,25,0
5859,3.63,7,Clothing,0,0,50,1,25,0
9344,258.19,21,Food,0,0,41,0,23,0
3992,42.69,23,Grocery,1,1,39,4,46,1
6080,79.37,8,Grocery,0,1,64,3,21,0
1560,414.51,11,Electronics,1,0,46,2,41,0
4683,512.7,6,Food,0,0,39,3,26,0
7558,127.63,20,Food,0,0,46,0,69,0
3773,75.88,10,Food,0,0,30,2,47,0
8780,74.51,6,Grocery,0,0,95,1,30,0
3458,211.33,2,Electronics,0,0,40,0,55,0
8384,344.55,6,Clothing,1,0,93,2,41,0
1355,120.03,23,Electronics,0,0,79,2,51,0
46,195.53,1,Grocery,0,0,39,3,46,0
9873,55.02,12,Grocery,0,0,30,0,44,0
749,426.51,23,Electronics,0,0,78,0,31,0
7918,23.27,22,Food,0,0,88,0,52,0
4242,90.73,17,Food,0,0,77,3,46,0
5629,142.33,13,Travel,0,0,49,1,29,0
4658,143.3,12,Grocery,0,0,82,1,58,0
4239,217.98,20,Food,0,0,33,3,54,0
3461,57.96,9,Clothing,0,0,27,5,45,0
7382,34.58,9,Electronics,0,0,78,1,49,0
5550,26.24,17,Clothing,0,0,58,4,33,0
7076,36.3,1,Food,0,0,46,2,19,0
5839,166.88,7,Travel,0,0,45,5,46,0
8092,105.44,20,Clothing,0,0,44,4,62,0
5475,1.78,7,Clothing,0,0,96,1,62,0
3615,82.42,14,Grocery,0,0,67,2,23,0
7502,322.04,11,Clothing,0,0,84,5,68,0
7054,119.03,12,Electronics,0,0,92,3,56,0
7368,155.78,16,Travel,0,0,46,4,18,0
8020,404.13,4,Clothing,0,0,77,2,34,0
9639,103.65,10,Electronics,0,0,49,4,65,0
9056,541.38,19,Food,0,1,91,2,58,0
665,19.32,4,Travel,0,0,86,4,63,0
2320,95.29,1,Electronics,0,0,93,1,60,0
3543,28.6,8,Food,0,0,61,2,54,0
3678,85.97,11,Food,0,0,77,1,49,0
9600,91.5,20,Clothing,0,0,91,3,26,0
3092,568.83,0,Food,0,0,63,4,59,0
676,726.96,23,Food,0,0,43,2,50,0
8677,27.92,23,Electronics,0,0,80,2,21,0
4885,20.95,1,Food,0,0,59,3,31,0
8080,119.82,15,Food,0,0,63,2,63,0
1963,329.64,8,Clothing,0,0,28,1,29,0
1841,83.79,11,Travel,0,0,30,4,36,0
7169,54.79,5,Electronics,0,0,68,2,37,0
9899,319.93,9,Electronics,1,0,90,2,27,0
3539,201.75,17,Electronics,0,0,29,4,34,0
8027,314.99,0,Travel,0,0,69,0,56,0
4867,79.2,23,Grocery,0,0,65,3,50,0
4175,372.32,10,Travel,0,0,51,3,47,0
8089,9.62,3,Electronics,0,0,81,5,65,0
4378,328.91,22,Grocery,0,0,58,1,24,0
6212,23.69,5,Travel,0,0,79,1,33,0
4767,350.75,15,Grocery,0,0,54,4,66,0
412,539.46,3,Clothing,0,0,34,3,18,0
614,15.35,7,Travel,0,1,25,2,37,0
6127,128.3,22,Grocery,0,0,43,0,45,0
5211,531.09,11,Grocery,0,0,48,3,47,0
1431,109.17,6,Clothing,0,0,53,4,28,0
2426,414.62,12,Grocery,0,0,82,2,64,0
8842,345.89,4,Travel,0,0,70,2,56,0
3834,87.39,19,Electronics,1,0,99,1,64,0
4719,102.85,22,Travel,0,0,89,0,30,0
7186,459.7,14,Food,0,0,45,2,43,0
1418,23.44,2,Clothing,0,0,54,3,39,0
7200,529.79,22,Food,0,0,50,0,39,0
605,23.14,20,Clothing,1,0,44,4,38,0
1273,272.42,13,Food,0,0,62,3,67,0
3965,2.05,4,Travel,1,0,28,0,25,0
6368,32.3,13,Food,0,0,75,0,55,0
8747,29.16,23,Grocery,0,0,59,1,42,0
248,612.15,6,Electronics,0,0,78,3,59,0
9227,92.73,15,Clothing,1,1,26,3,69,1
1983,110.31,13,Clothing,0,0,44,2,45,0
2836,453.58,0,Food,0,0,53,2,64,0
5376,284.39,13,Electronics,0,0,58,4,34,0
200,272.44,6,Electronics,0,0,68,0,37,0
486,416.56,15,Grocery,0,0,79,3,29,0
6084,53.77,1,Travel,0,0,93,2,23,0
8957,186.37,19,Travel,0,0,77,4,43,0
456,122.13,12,Clothing,0,0,76,3,42,0
9799,96.42,7,Clothing,0,1,98,1,47,0
8827,189.12,9,Clothing,0,1,67,3,64,0
6516,47.73,15,Clothing,0,0,28,1,53,0
1722,23.29,2,Travel,0,0,81,3,21,0
7051,379.05,2,Clothing,0,0,75,1,63,0
6383,5.08,16,Clothing,0,0,38,2,59,0
8166,81.23,0,Electronics,0,0,79,2,40,0
5768,12.54,17,Electronics,0,0,43,0,64,0
5810,96.86,14,Travel,0,0,81,2,44,0
4627,72.52,7,Clothing,0,0,60,1,61,0
863,133.77,12,Food,0,0,52,4,18,0
2095,60.92,17,Food,0,0,30,2,24,0
948,414.5,3,Grocery,0,0,84,1,52,0
5642,308.16,14,Travel,0,0,96,2,62,0
1445,364.69,17,Electronics,0,0,37,3,26,0
1281,173.29,0,Food,0,0,53,4,52,0
3111,182.75,5,Travel,0,0,62,1,39,0
8953,0.96,17,Clothing,0,0,57,1,52,0
7610,42.71,14,Electronics,0,1,67,1,68,0
5136,85.17,14,Food,0,0,98,3,36,0
3017,237.49,19,Travel,0,0,61,2,39,0
2303,129.39,17,Grocery,0,0,76,0,31,0
2005,57.13,8,Food,0,0,81,3,40,0
4581,490.75,2,Food,0,0,30,3,44,0
8705,54.84,22,Travel,1,0,34,0,68,0
1006,193.54,20,Electronics,0,0,28,2,40,0
5139,206.86,3,Electronics,0,0,81,0,26,0
4318,7.4,21,Food,0,1,88,0,25,0
6559,253.12,15,Clothing,0,0,61,2,24,0
4388,8.99,9,Clothing,0,0,56,3,39,0
2133,147.68,19,Travel,0,0,35,1,52,0
4266,105.02,11,Food,0,0,74,1,49,0
2058,95.51,17,Electronics,0,0,76,1,25,0
5387,106.15,19,Clothing,0,1,64,5,50,0
230,179.52,17,Grocery,0,0,36,4,44,0
2890,325.23,20,Clothing,1,0,78,3,44,0
4473,42.05,1,Electronics,0,0,87,0,55,0
6065,49.01,5,Grocery,0,0,72,2,27,0
7925,507.61,2,Electronics,0,0,99,2,37,0
7650,161.28,5,Travel,0,0,59,0,66,0
8382,33.69,5,Electronics,1,0,59,0,31,0
210,31.56,23,Electronics,0,0,50,2,26,0
2759,221.41,9,Clothing,0,0,40,1,67,0
8472,59.62,0,Food,1,0,57,3,25,0
